region_id,date,num_businesses,restaurant_count,retail_count,industrial_activity_score
R021,2025-03-02,85,38,57,61.99044531259138
R021,2025-03-03,423,26,21,55.48964889761311
R021,2025-03-04,134,20,137,1.4451957576481433
R021,2025-03-05,356,25,136,16.90365643359877
R021,2025-03-06,139,48,135,60.17127946191042
R021,2025-03-07,52,21,111,32.4070645138908
R021,2025-03-08,351,24,77,52.71871620471374
R021,2025-03-09,359,61,118,22.710505498502776
R021,2025-03-10,371,89,136,1.0787620961433597
R021,2025-03-11,186,39,79,72.5834924349275
R022,2025-01-01,87,83,73,21.317210640330973
R022,2025-01-02,474,10,78,53.507677947180454
R022,2025-01-03,419,57,133,28.563179960593978
R022,2025-01-04,485,74,68,15.891469135926616
R022,2025-01-05,386,43,123,97.43823719127242
R022,2025-01-06,175,91,143,79.26502480801987
R022,2025-01-07,156,54,69,60.18807502577521
R022,2025-01-08,346,37,117,3.610645163699322
R022,2025-01-09,109,95,142,59.3464604519399
R022,2025-01-10,228,50,121,83.95658722331525
R022,2025-01-11,358,75,32,91.76413137159453
R022,2025-01-12,276,77,49,63.02593472087473
R022,2025-01-13,275,29,117,87.84819457499381
R022,2025-01-14,428,92,105,82.18591710376714
R022,2025-01-15,425,42,43,89.55969308894004
R022,2025-01-16,180,71,122,22.489089074861603
R022,2025-01-17,197,56,139,64.13023357962727
R022,2025-01-18,162,74,36,85.10810659684347
R022,2025-01-19,422,19,136,23.565051837639096
R022,2025-01-20,327,20,121,8.859449121677997
R022,2025-01-21,92,98,116,75.82781810289276
R022,2025-01-22,482,91,80,14.264689918530237
R022,2025-01-23,206,36,38,34.137314351744195
R022,2025-01-24,125,27,79,13.60015263154043
R022,2025-01-25,212,19,55,68.44999211743077
R022,2025-01-26,106,91,83,14.697119345032183
R022,2025-01-27,464,41,138,49.85992015114795
R022,2025-01-28,169,75,64,7.830091032183784
R022,2025-01-29,487,77,84,2.085184744626245
R022,2025-01-30,88,30,50,55.42200052438666
R022,2025-01-31,137,13,84,26.434614685497582
R022,2025-02-01,345,24,41,40.83407471416015
R022,2025-02-02,420,99,75,11.123532973103668
R022,2025-02-03,152,75,78,52.88927307865789
R022,2025-02-04,129,55,78,65.66306187157758
R022,2025-02-05,242,94,117,4.22171296787015
R022,2025-02-06,71,62,125,43.93131613925938
R022,2025-02-07,447,39,131,73.42587475949088
R022,2025-02-08,319,16,79,80.03465988230445
R022,2025-02-09,424,45,36,41.13966039386072
R022,2025-02-10,419,59,66,78.52134064369103
R022,2025-02-11,236,55,57,79.47537185345159
R022,2025-02-12,300,66,145,34.007409833332005
R022,2025-02-13,94,23,43,24.579678296170272
R022,2025-02-14,296,72,47,19.314945998721655
R022,2025-02-15,380,94,40,37.236199100348855
R022,2025-02-16,268,28,67,24.023978931711063
R022,2025-02-17,60,13,45,79.20504712389861
R022,2025-02-18,371,11,27,22.23293645411698
R022,2025-02-19,109,88,134,9.767161824609595
R022,2025-02-20,253,39,129,51.29379048049183
R022,2025-02-21,362,80,120,39.102578995773364
R022,2025-02-22,369,28,31,84.56609883792584
R022,2025-02-23,137,76,62,1.5942688425808593
R022,2025-02-24,300,52,69,22.632904783860052
R022,2025-02-25,73,36,27,28.936209167942405
R022,2025-02-26,402,66,110,74.96950121740063
R022,2025-02-27,195,57,91,36.34168913533904
R022,2025-02-28,409,31,77,54.670876712518236
R022,2025-03-01,70,16,102,97.06770604600506
R022,2025-03-02,263,38,120,10.260959047903551
R022,2025-03-03,115,30,61,5.5598700364764
R022,2025-03-04,258,50,60,90.60331146955035
R022,2025-03-05,164,64,100,59.15240628226927
R022,2025-03-06,104,19,131,11.857780080010105
R022,2025-03-07,240,71,56,37.68814101779064
R022,2025-03-08,123,81,58,48.01276235022426
R022,2025-03-09,348,67,104,98.15196655519976
R022,2025-03-10,447,59,123,33.499739307810515
R022,2025-03-11,127,79,21,48.34757776912547
R023,2025-01-01,459,65,93,34.90446758082369
R023,2025-01-02,316,61,80,75.40474574795029
R023,2025-01-03,138,56,64,30.208670522002112
R023,2025-01-04,208,34,138,86.53211440926059
R023,2025-01-05,464,11,85,96.61011871873865
R023,2025-01-06,348,57,62,83.35400337935263
R023,2025-01-07,149,59,95,80.20104071003956
R023,2025-01-08,394,79,63,68.83224056377753
R023,2025-01-09,208,75,55,83.27845799483745
R023,2025-01-10,136,82,49,59.879246859776
R023,2025-01-11,219,72,132,34.59182664082883
R023,2025-01-12,191,22,53,81.97418615887035
R023,2025-01-13,99,15,88,12.018909023969659
R023,2025-01-14,322,79,38,29.913442361881394
R023,2025-01-15,375,46,58,26.56960436897069
R023,2025-01-16,310,67,95,3.1165998224806812
R023,2025-01-17,388,89,88,81.76342112878551
R023,2025-01-18,151,77,79,66.68856828854499
R023,2025-01-19,476,82,56,95.73271600335787
R023,2025-01-20,381,28,53,37.28178276108116
R023,2025-01-21,241,22,149,61.95977754959321
R023,2025-01-22,468,78,92,7.526085786639625
R023,2025-01-23,320,26,27,36.80907691147763
R023,2025-01-24,361,58,41,40.95167840841295
R023,2025-01-25,304,76,76,55.28548151302613
R023,2025-01-26,149,17,89,74.38354764803985
R023,2025-01-27,254,46,86,93.18121371348593
R023,2025-01-28,119,61,22,97.28584072339538
R023,2025-01-29,316,10,83,73.0875678316533
R023,2025-01-30,463,57,72,41.6950262431599
R023,2025-01-31,168,49,55,13.709914820184544
R023,2025-02-01,116,75,114,91.25526517560026
R023,2025-02-02,314,10,53,72.38831938625535
R023,2025-02-03,448,69,31,43.87688434278737
R023,2025-02-04,56,30,46,31.043951997831964
R023,2025-02-05,181,30,32,26.561864993543118
R023,2025-02-06,81,97,53,3.976191682493513
R023,2025-02-07,317,72,114,85.50790394229185
R023,2025-02-08,266,30,51,82.16965211240543
R023,2025-02-09,145,50,83,67.91624345396605
R023,2025-02-10,463,87,25,52.39528848028836
R023,2025-02-11,204,88,130,60.34383394079781
R023,2025-02-12,163,86,125,38.052108455178356
R023,2025-02-13,313,92,84,70.33008037667264
R023,2025-02-14,332,63,120,50.5029958979819
R023,2025-02-15,384,48,75,9.577741299891585
R023,2025-02-16,247,92,26,45.38294780486197
R023,2025-02-17,226,80,93,10.145642617096174
R023,2025-02-18,172,28,148,2.7929037412853464
R023,2025-02-19,100,87,101,60.53479505522007
R023,2025-02-20,466,86,25,17.110824079114927
R023,2025-02-21,262,22,134,97.65515784153243
R023,2025-02-22,422,75,94,79.91095359592778
R023,2025-02-23,201,92,122,2.056105504611294
R023,2025-02-24,72,95,90,80.15139637111338
R023,2025-02-25,73,65,58,82.75485658743966
R023,2025-02-26,111,55,137,70.71572739373238
R023,2025-02-27,346,93,114,49.54358099199867
R023,2025-02-28,336,67,36,73.79342399110168
R023,2025-03-01,412,64,42,73.37238532072878
R023,2025-03-02,52,52,82,72.73034361990682
R023,2025-03-03,416,43,126,92.72224050617078
R023,2025-03-04,390,24,146,55.231297340664796
R023,2025-03-05,325,46,135,76.56642188299827
R023,2025-03-06,461,61,21,28.08227383169719
R023,2025-03-07,470,83,40,83.16258311058539
R023,2025-03-08,310,20,115,24.465702421157975
R023,2025-03-09,193,79,115,34.600627298523676
R023,2025-03-10,72,15,20,8.826471859861984
R023,2025-03-11,145,42,149,87.576994017813
R024,2025-01-01,143,37,127,11.344170496153783
R024,2025-01-02,55,57,70,29.899734388446664
R024,2025-01-03,111,53,144,72.61747816837095
R024,2025-01-04,184,17,75,38.91535097632561
R024,2025-01-05,256,38,122,62.20153490469641
R024,2025-01-06,239,33,145,45.56330475191348
R024,2025-01-07,295,89,113,2.3395846958111366
R024,2025-01-08,67,25,109,71.15319828213784
R024,2025-01-09,346,11,127,6.706059136637233
R024,2025-01-10,351,28,137,8.352576178051784
R024,2025-01-11,384,70,141,57.96084431593802
R024,2025-01-12,436,84,136,29.761366952133216
R024,2025-01-13,484,23,86,83.90269226596095
R024,2025-01-14,56,47,27,17.157995629259304
R024,2025-01-15,144,82,103,25.578876633771873
R024,2025-01-16,50,97,116,29.874097175225412
R024,2025-01-17,119,40,29,69.11092044931763
R024,2025-01-18,369,54,106,89.5098725045841
R024,2025-01-19,79,82,121,32.75743408605282
R024,2025-01-20,116,78,78,14.30422817155429
R024,2025-01-21,383,46,98,82.38707426711045
R024,2025-01-22,356,36,40,83.8020693444095
R024,2025-01-23,310,25,145,22.551372958187343
R024,2025-01-24,166,59,25,13.660887761071994
R024,2025-01-25,348,23,85,57.095456387792055
R024,2025-01-26,169,61,83,40.73709385209977
R024,2025-01-27,328,98,122,35.373320478581604
R024,2025-01-28,489,14,123,39.4370766536804
R024,2025-01-29,204,25,132,60.80216996822796
R024,2025-01-30,437,70,54,62.53384803190043
R024,2025-01-31,374,70,41,68.64806828665101
R024,2025-02-01,253,29,34,61.0883416874995
R024,2025-02-02,384,75,57,60.10177589788813
R024,2025-02-03,210,22,22,94.93927486895825
R024,2025-02-04,267,95,52,85.02917047642559
R024,2025-02-05,248,93,64,74.74060511450816
R024,2025-02-06,137,44,47,2.157206661520661
R024,2025-02-07,389,77,27,63.650538002736376
R024,2025-02-08,154,43,103,49.522599670545034
R024,2025-02-09,301,93,142,28.09785657667855
R024,2025-02-10,394,19,45,65.8499786212862
R024,2025-02-11,197,74,95,34.53760244406996
R024,2025-02-12,140,39,131,79.57690493481537
R024,2025-02-13,340,69,60,92.80101427901883
R024,2025-02-14,97,85,130,82.00506151699093
R024,2025-02-15,378,12,144,79.30835050777588
R024,2025-02-16,398,24,107,14.039876214032166
R024,2025-02-17,450,51,21,21.278766727641884
R024,2025-02-18,167,33,45,63.9076875941678
R024,2025-02-19,440,36,118,30.77637935843005
R024,2025-02-20,97,56,139,97.14516384114332
R024,2025-02-21,382,10,143,75.01151685058456
R024,2025-02-22,259,66,49,84.64235126605357
R024,2025-02-23,89,23,31,49.097786414142334
R024,2025-02-24,339,38,66,39.28373148289324
R024,2025-02-25,188,94,149,2.049715258551754
R024,2025-02-26,255,69,109,34.14482118964083
R024,2025-02-27,65,66,89,71.74484703872656
R024,2025-02-28,412,31,84,14.922515309134576
R024,2025-03-01,196,84,97,8.495154256947156
R024,2025-03-02,58,28,75,47.792847733963775
R024,2025-03-03,334,28,83,71.74686472681705
R024,2025-03-04,304,16,60,38.40020370337535
R024,2025-03-05,250,70,114,74.59216435090084
R024,2025-03-06,300,85,114,65.49091348687679
R024,2025-03-07,435,59,46,65.00655593824635
R024,2025-03-08,473,82,48,19.31568867085467
R024,2025-03-09,361,90,113,65.6754172592281
R024,2025-03-10,298,81,35,21.712600332775345
R024,2025-03-11,312,10,120,98.41255947424072
R025,2025-01-01,106,86,110,23.293769310685096
R025,2025-01-02,85,16,125,80.83861101711254
R025,2025-01-03,262,76,74,55.504186141525366
R025,2025-01-04,328,28,27,6.696275875610724
R025,2025-01-05,149,59,52,99.66528903141273
R025,2025-01-06,144,10,85,10.458120681689786
R025,2025-01-07,461,61,116,18.956931691462987
R025,2025-01-08,432,96,25,41.658243201635955
R025,2025-01-09,385,36,55,28.905348843792133
R025,2025-01-10,394,77,111,95.30757007289127
R025,2025-01-11,213,72,94,21.084994668680558
R025,2025-01-12,314,34,66,64.1462462469587
R025,2025-01-13,109,72,39,63.87883041011888
R025,2025-01-14,232,78,86,53.77585091794703
R025,2025-01-15,315,61,86,97.5826988182526
R025,2025-01-16,469,93,33,70.24625858482123
R025,2025-01-17,431,91,61,20.349323300966617
R025,2025-01-18,178,17,133,60.11884308182262
R025,2025-01-19,114,48,125,15.751825575190082
R025,2025-01-20,122,56,46,53.80146953363649
R025,2025-01-21,76,21,30,81.44173149642371
R025,2025-01-22,208,40,147,36.301714400346356
R025,2025-01-23,372,21,91,73.61155665287839
R025,2025-01-24,348,50,78,61.05047098905386
R025,2025-01-25,260,35,58,97.72879811535385
R025,2025-01-26,338,60,59,67.79068878262731
R025,2025-01-27,439,21,64,47.2826103695328
R025,2025-01-28,331,62,27,37.27420195268205
R025,2025-01-29,415,61,147,13.132872879662205
R025,2025-01-30,163,34,59,91.71891583596977
R025,2025-01-31,220,54,74,5.384545448694611
R025,2025-02-01,485,62,29,12.305296455978866
R025,2025-02-02,291,26,68,75.57099798568167
R025,2025-02-03,73,30,60,65.48623122488078
R025,2025-02-04,197,27,42,28.22723924220245
R025,2025-02-05,229,49,138,38.009518350910156
R025,2025-02-06,357,38,143,44.975634318204726
R025,2025-02-07,219,72,62,69.98973864589927
R025,2025-02-08,487,10,109,7.731080269842283
R025,2025-02-09,126,45,109,8.184404890103592
R025,2025-02-10,497,31,20,1.8517358389946503
R025,2025-02-11,131,32,112,35.39126637877407
R025,2025-02-12,206,19,99,20.74352110917991
R025,2025-02-13,334,17,117,57.77755240555623
R025,2025-02-14,90,22,85,12.249619451555926
R025,2025-02-15,231,32,21,93.12487796657544
R025,2025-02-16,96,28,74,21.657370273081654
R025,2025-02-17,449,60,62,82.12738962551728
R025,2025-02-18,117,33,111,11.502002053974314
R025,2025-02-19,359,31,141,9.833878668931506
R025,2025-02-20,477,67,29,20.247558800082622
R025,2025-02-21,497,20,89,47.155746315896586
R025,2025-02-22,288,25,48,27.95258604636086
R025,2025-02-23,359,36,46,89.34209442385617
R025,2025-02-24,271,81,47,63.062445042741665
R025,2025-02-25,60,67,45,22.5553307497134
R025,2025-02-26,50,44,93,15.777840097810126
R025,2025-02-27,422,98,22,34.23660181634237
R025,2025-02-28,302,97,55,40.990727633868815
R025,2025-03-01,224,79,83,95.88734379873503
R025,2025-03-02,141,85,106,71.92861406959443
R025,2025-03-03,121,57,74,65.51888242018862
R025,2025-03-04,251,66,24,20.337115982494357
R025,2025-03-05,55,94,95,64.4023828884647
R025,2025-03-06,397,25,61,83.17653182807365
R025,2025-03-07,486,61,60,78.26971467782002
R025,2025-03-08,279,81,84,95.73032481502712
R025,2025-03-09,320,65,34,23.9823767553193
R025,2025-03-10,285,60,143,51.793587942643924
R025,2025-03-11,304,91,36,29.33876158309784
R026,2025-01-01,88,75,64,13.157109664438538
R026,2025-01-02,101,63,34,63.881638167426935
R026,2025-01-03,96,28,66,0.08651645826504017
R026,2025-01-04,116,75,107,77.58088712479734
R026,2025-01-05,89,35,128,14.36576918091651
R026,2025-01-06,254,50,75,76.05121017563137
R026,2025-01-07,365,46,96,66.40409086481998
R026,2025-01-08,364,81,55,68.83606032695934
R026,2025-01-09,110,61,26,65.23831525976776
R026,2025-01-10,259,12,114,17.82429257309124
R026,2025-01-11,483,91,78,75.38777981605597
R026,2025-01-12,334,14,55,74.80387140853637
R026,2025-01-13,73,12,58,44.80348257830933
R026,2025-01-14,228,80,52,13.279291490593925
R026,2025-01-15,130,54,35,38.90967858957336
R026,2025-01-16,409,48,39,26.28920752042758
R026,2025-01-17,465,28,49,5.559278543581003
R026,2025-01-18,358,94,112,17.63684578596395
R026,2025-01-19,405,19,71,33.66609689509714
R026,2025-01-20,375,41,148,2.95892880886639
R026,2025-01-21,430,44,124,19.65734945873362
R026,2025-01-22,71,10,39,39.44281951869748
R026,2025-01-23,449,52,99,66.27618469370812
R026,2025-01-24,406,78,137,93.62758504412551
R026,2025-01-25,219,72,86,98.64275184669941
R026,2025-01-26,333,21,45,58.06514029466615
R026,2025-01-27,284,93,27,59.65001647122177
R026,2025-01-28,249,12,130,11.28061498182581
R026,2025-01-29,406,99,96,19.44243956542453
R026,2025-01-30,411,97,89,27.819076025837997
R026,2025-01-31,348,65,110,76.89583209305336
R026,2025-02-01,138,89,33,88.218229155165
R026,2025-02-02,268,29,95,97.31502493045807
R026,2025-02-03,323,18,145,93.8915603366373
R026,2025-02-04,116,93,140,33.58096206361213
R026,2025-02-05,403,43,93,21.340509870163782
R026,2025-02-06,190,11,89,93.47775722840078
R026,2025-02-07,208,22,41,42.3469270103518
R026,2025-02-08,148,93,27,56.75527438363407
R026,2025-02-09,420,99,55,37.2194130268082
R026,2025-02-10,163,48,29,87.8105079628661
R026,2025-02-11,206,25,131,18.358932878820656
R026,2025-02-12,448,62,58,89.92558275999333
R026,2025-02-13,335,45,32,69.32588075105068
R026,2025-02-14,318,24,133,30.665775843466825
R026,2025-02-15,221,50,87,16.588311098997377
R026,2025-02-16,61,87,49,35.90433744655025
R026,2025-02-17,263,75,94,81.75742786572215
R026,2025-02-18,311,74,139,94.78548924122201
R026,2025-02-19,56,59,96,26.66919219389644
R026,2025-02-20,335,78,100,75.72587149899744
R026,2025-02-21,209,38,97,21.64523906139666
R026,2025-02-22,434,67,31,5.496950246432164
R026,2025-02-23,140,85,46,82.65752204607566
R026,2025-02-24,98,96,114,86.97110810314128
R026,2025-02-25,477,96,90,6.1099689663342005
R026,2025-02-26,317,88,116,77.58358011418923
R026,2025-02-27,362,23,93,82.16213164706112
R026,2025-02-28,303,15,66,59.596051132242124
R026,2025-03-01,216,78,55,49.27860056039426
R026,2025-03-02,368,69,79,76.02853116156608
R026,2025-03-03,472,13,142,76.31893153065673
R026,2025-03-04,73,52,91,88.32835431766382
R026,2025-03-05,169,80,75,13.772703774741412
R026,2025-03-06,309,75,21,21.470536264479733
R026,2025-03-07,217,56,51,26.16600931419003
R026,2025-03-08,181,23,126,92.94845672926493
R026,2025-03-09,140,37,24,90.07962418475834
R026,2025-03-10,202,18,84,35.90549296609238
R026,2025-03-11,469,38,28,62.14598295823392
R027,2025-01-01,300,97,80,94.70748181889618
R027,2025-01-02,347,44,40,88.345849278437
R027,2025-01-03,111,27,26,77.03231440334885
R027,2025-01-04,407,20,143,96.63301758441763
R027,2025-01-05,87,71,118,21.934798789233756
R027,2025-01-06,235,58,42,19.494105656087513
R027,2025-01-07,437,58,133,61.15667323401396
R027,2025-01-08,259,61,115,3.2303320606455244
R027,2025-01-09,192,16,53,29.755034554666516
R027,2025-01-10,268,40,144,47.75011557311252
R027,2025-01-11,276,62,124,44.28368504831449
R027,2025-01-12,165,23,28,5.534499537103765
R027,2025-01-13,85,35,64,47.42332803937293
R027,2025-01-14,249,32,75,74.6446802484855
R027,2025-01-15,106,31,97,87.26667476960978
R027,2025-01-16,279,93,83,17.223669903654958
R027,2025-01-17,498,35,81,75.78662045319805
R027,2025-01-18,141,67,40,80.00506794284122
R027,2025-01-19,310,12,73,68.64182110063919
R027,2025-01-20,446,71,76,88.78843610331498
R027,2025-01-21,157,88,137,30.919100379603982
R027,2025-01-22,374,19,65,86.1480550973971
R027,2025-01-23,451,44,49,44.88934163008012
R027,2025-01-24,210,22,143,93.87157850118659
R027,2025-01-25,243,62,142,99.98108842062983
R027,2025-01-26,72,17,102,32.52662626120699
R027,2025-01-27,52,14,99,43.98033808805323
R027,2025-01-28,130,81,122,82.62202717789576
R027,2025-01-29,207,31,69,76.48536861993573
R027,2025-01-30,496,43,44,93.1951958043533
R027,2025-01-31,272,14,129,73.70871291874097
R027,2025-02-01,379,34,24,77.34340706620803
R027,2025-02-02,378,86,141,83.23605703385827
R027,2025-02-03,207,57,83,64.71010623140344
R027,2025-02-04,295,64,110,5.62656265736342
R027,2025-02-05,291,19,56,82.75062144051152
R027,2025-02-06,415,15,146,68.86210611417977
R027,2025-02-07,294,92,67,60.743517448395934
R027,2025-02-08,176,41,143,17.29838366664749
R027,2025-02-09,99,77,118,1.1580052120377937
R027,2025-02-10,471,38,123,82.1346973422825
R027,2025-02-11,465,39,65,63.17584587896947
R027,2025-02-12,134,36,107,76.4396859255735
R027,2025-02-13,203,40,117,53.57634272402551
R027,2025-02-14,69,67,80,82.05388319449621
R027,2025-02-15,84,20,44,36.03941944369129
R027,2025-02-16,161,44,46,96.18592681932931
R027,2025-02-17,253,54,61,7.027003360045747
R027,2025-02-18,277,44,60,89.76364831425823
R027,2025-02-19,287,48,34,23.326867825694453
R027,2025-02-20,144,83,98,96.46062753770357
R027,2025-02-21,436,83,21,22.849794106781662
R027,2025-02-22,158,56,99,43.9121047394703
R027,2025-02-23,132,71,70,37.2011904794368
R027,2025-02-24,119,61,118,21.916342838028825
R027,2025-02-25,291,97,77,39.72539819785699
R027,2025-02-26,400,79,79,48.96917669078565
R027,2025-02-27,399,35,135,30.91062980369461
R027,2025-02-28,410,41,81,79.73342331280065
R027,2025-03-01,227,86,86,26.067952390387273
R027,2025-03-02,425,56,48,47.401944692649614
R027,2025-03-03,335,30,134,10.70860589095709
R027,2025-03-04,259,54,143,40.034457806877946
R027,2025-03-05,237,69,22,23.033912260355006
R027,2025-03-06,388,48,56,35.418865867461655
R027,2025-03-07,319,69,41,10.422547807595429
R027,2025-03-08,371,12,74,52.621601400637964
R027,2025-03-09,433,69,51,45.99859263549311
R027,2025-03-10,286,71,126,40.03837062588358
R027,2025-03-11,124,38,64,67.50326264600976
R028,2025-01-01,142,48,113,29.54701640937546
R028,2025-01-02,406,10,148,22.553236249648457
R028,2025-01-03,430,34,142,73.04328422864567
R028,2025-01-04,287,84,148,12.476409443687453
R028,2025-01-05,97,29,83,90.93958047640892
R028,2025-01-06,411,81,142,80.12293889729096
R028,2025-01-07,177,11,40,25.42127490435744
R028,2025-01-08,397,23,145,98.83331891147216
R028,2025-01-09,326,77,114,5.380267965201069
R028,2025-01-10,266,66,24,63.52000231041261
R028,2025-01-11,254,79,77,17.04049872328116
R028,2025-01-12,133,94,103,12.612797316450363
R028,2025-01-13,344,85,45,31.16245569710171
R028,2025-01-14,112,99,149,64.4541258941057
R028,2025-01-15,147,35,130,99.6534143619235
R028,2025-01-16,216,57,91,0.33075065370264944
R028,2025-01-17,478,19,94,39.83934127380976
R028,2025-01-18,57,38,24,28.29076008722804
R028,2025-01-19,260,55,108,14.792198422639558
R028,2025-01-20,365,40,32,22.098110550821293
R028,2025-01-21,118,26,85,64.60261451417485
R028,2025-01-22,152,16,125,79.27744885346087
R028,2025-01-23,168,38,134,76.89542457906924
R028,2025-01-24,73,34,133,57.21533005396557
R028,2025-01-25,272,35,114,15.867491080066188
R028,2025-01-26,327,20,80,73.62538291814154
R028,2025-01-27,152,12,64,43.642923316607394
R028,2025-01-28,367,27,69,68.4489537571464
R028,2025-01-29,149,80,49,59.115307435963075
R028,2025-01-30,357,36,62,75.56733710766991
R028,2025-01-31,325,45,35,48.6882098857639
R028,2025-02-01,87,90,126,69.5984229579234
R028,2025-02-02,448,16,125,57.32219227614531
R028,2025-02-03,306,98,61,14.282998492783161
R028,2025-02-04,490,49,118,61.03918302457751
R028,2025-02-05,434,96,70,85.11395231564866
R028,2025-02-06,309,43,103,78.78461938904005
R028,2025-02-07,168,31,102,74.33594873365828
R028,2025-02-08,227,72,68,43.47418342160264
R028,2025-02-09,292,84,137,30.19469469971797
R028,2025-02-10,79,50,141,15.025989327596612
R028,2025-02-11,66,23,125,20.54178966020823
R028,2025-02-12,184,57,103,4.376668370624026
R028,2025-02-13,285,20,109,42.59797490339383
R028,2025-02-14,76,27,44,13.644672213335618
R028,2025-02-15,474,90,73,22.85572959179899
R028,2025-02-16,456,85,149,38.78213246246591
R028,2025-02-17,225,77,141,82.25418437837408
R028,2025-02-18,463,37,82,52.77117843300459
R028,2025-02-19,239,85,53,76.81804413933945
R028,2025-02-20,429,17,69,88.84856703770274
R028,2025-02-21,242,59,61,23.939014930322365
R028,2025-02-22,459,54,139,44.25159363308156
R028,2025-02-23,413,79,68,11.662612188748655
R028,2025-02-24,480,27,101,44.65517502175381
R028,2025-02-25,131,98,121,5.1764513623569925
R028,2025-02-26,398,67,48,56.29813317829796
R028,2025-02-27,238,35,48,23.319377020640463
R028,2025-02-28,132,88,142,1.2446439069216275
R028,2025-03-01,378,14,139,29.330527129622965
R028,2025-03-02,442,46,141,25.515292191912664
R028,2025-03-03,453,42,39,96.67452617282962
R028,2025-03-04,123,41,108,97.94634066130172
R028,2025-03-05,219,11,138,26.233902838374767
R028,2025-03-06,205,90,72,56.23979236954959
R028,2025-03-07,233,40,128,71.60226078703428
R028,2025-03-08,302,62,67,52.12100153260935
R028,2025-03-09,136,93,130,15.9207634795819
R028,2025-03-10,67,42,112,64.07970491225858
R028,2025-03-11,132,67,49,80.62601654223009
R029,2025-01-01,203,98,50,46.681981103832
R029,2025-01-02,466,53,103,53.85119291617726
R029,2025-01-03,110,68,37,76.59946479939377
R029,2025-01-04,113,58,135,60.3526520089528
R029,2025-01-05,412,18,35,69.46579124563932
R029,2025-01-06,102,30,22,35.16023460183602
R029,2025-01-07,282,54,67,29.607061669731284
R029,2025-01-08,118,62,22,11.339824225083571
R029,2025-01-09,119,97,115,16.116616269535466
R029,2025-01-10,330,75,65,20.629780980879364
R029,2025-01-11,126,92,97,11.670280936994171
R029,2025-01-12,333,52,39,93.12256882108608
R029,2025-01-13,248,89,83,47.2635369057003
R029,2025-01-14,489,46,112,90.82251843460311
R029,2025-01-15,438,12,48,5.318532177426527
R029,2025-01-16,350,31,96,59.47449968686483
R029,2025-01-17,317,28,52,52.45948260045079
R029,2025-01-18,66,66,149,74.94930396580743
R029,2025-01-19,409,35,43,56.69063236181756
R029,2025-01-20,98,41,75,25.189472350839704
R029,2025-01-21,471,25,44,90.3837756397796
R029,2025-01-22,358,28,135,10.805967047567933
R029,2025-01-23,460,62,132,77.58755449716772
R029,2025-01-24,483,44,102,18.52295157525674
R029,2025-01-25,137,50,100,43.55627497055987
R029,2025-01-26,278,44,86,33.587771387129884
R029,2025-01-27,381,16,130,25.72257899243855
R029,2025-01-28,449,30,54,60.70912151405694
R029,2025-01-29,228,15,36,99.5008143130691
R029,2025-01-30,87,28,40,92.18379232890635
R029,2025-01-31,264,84,23,68.42618104193711
R029,2025-02-01,275,93,138,42.14482300144156
R029,2025-02-02,424,84,66,28.784801734359267
R029,2025-02-03,188,90,137,25.077827210473323
R029,2025-02-04,63,70,117,92.58436286360079
R029,2025-02-05,202,64,59,94.28342784482176
R029,2025-02-06,167,20,39,38.075239352007436
R029,2025-02-07,53,84,113,74.57403079758156
R029,2025-02-08,342,95,76,34.19539676837423
R029,2025-02-09,300,67,109,88.96276317236239
R029,2025-02-10,91,35,85,98.59612919769785
R029,2025-02-11,171,37,30,64.14132178128324
R029,2025-02-12,323,10,88,21.098572960043594
R029,2025-02-13,60,86,113,45.23870707618681
R029,2025-02-14,465,34,35,70.50602535379048
R029,2025-02-15,104,73,110,35.76026001168644
R029,2025-02-16,251,26,73,87.93446154085308
R029,2025-02-17,450,72,95,15.072836814792833
R029,2025-02-18,319,72,122,74.87475439541139
R029,2025-02-19,375,82,146,90.72163847959898
R029,2025-02-20,245,69,24,98.9799896718641
R029,2025-02-21,173,94,138,72.23399977520678
R029,2025-02-22,360,38,51,3.8304956014696634
R029,2025-02-23,417,88,124,15.196564750676577
R029,2025-02-24,370,94,57,40.135930863121395
R029,2025-02-25,476,76,47,35.420736386561835
R029,2025-02-26,293,93,96,83.45804682558521
R029,2025-02-27,223,99,70,11.909031168544814
R029,2025-02-28,284,51,34,17.10714089736236
R029,2025-03-01,334,99,145,18.374398262272784
R029,2025-03-02,486,53,52,35.512441018771845
R029,2025-03-03,482,60,64,57.28009261867959
R029,2025-03-04,494,99,73,62.59596639693628
R029,2025-03-05,150,10,69,51.304843964073754
R029,2025-03-06,241,84,66,70.74490122252338
R029,2025-03-07,492,65,51,30.943905140335215
R029,2025-03-08,93,50,43,76.27906072982246
R029,2025-03-09,58,79,116,36.957500197249345
R029,2025-03-10,219,88,85,19.757714567019423
R029,2025-03-11,287,65,33,68.84754793144863
R030,2025-01-01,203,22,118,39.45081490869886
R030,2025-01-02,153,29,127,23.931704274796452
R030,2025-01-03,464,53,138,89.7457369671576
R030,2025-01-04,396,87,91,76.32652522442662
R030,2025-01-05,177,69,65,20.221160455909004
R030,2025-01-06,358,26,133,50.44244748213092
R030,2025-01-07,102,10,143,92.38619084787508
R030,2025-01-08,455,16,59,71.25553825088853
R030,2025-01-09,368,70,47,36.42608737425916
R030,2025-01-10,123,58,26,28.933273746399678
R030,2025-01-11,98,93,42,28.46002659549418
