region_id,date,temperature,precipitation,humidity
R026,2025-02-13,23.356570993108612,39.0189632832383,56.954910998551654
R026,2025-02-14,16.20396728942701,48.5290727995198,79.78899774423948
R026,2025-02-15,22.34179635042401,13.504066837564782,84.23490650369905
R026,2025-02-16,19.435268834761096,47.49720879717114,42.73198279739674
R026,2025-02-17,32.48886147459193,12.97912688018737,67.78352172395813
R026,2025-02-18,28.649223552205807,16.58555731332517,53.289404117969084
R026,2025-02-19,22.319927487323003,21.33204791501685,71.0503480387493
R026,2025-02-20,31.00453421302295,2.7211229258768843,45.967659124226046
R026,2025-02-21,19.69368226593597,44.522674816403494,36.78529345108741
R026,2025-02-22,22.661546922226577,39.42305888940362,56.24310745691058
R026,2025-02-23,31.511420475711066,45.90412208324556,39.2539305833657
R026,2025-02-24,34.2279752761153,48.8947640421806,64.63506402269951
R026,2025-02-25,23.877200422363256,29.898347293232842,41.48176979879985
R026,2025-02-26,28.573430223379727,45.97898684350033,45.923517782790675
R026,2025-02-27,15.851245290653909,18.278064858805276,89.93353080772386
R026,2025-02-28,25.653768810028847,10.165372877761298,58.52939842623844
R026,2025-03-01,20.22322985911667,13.708720502713762,33.46817610014911
R026,2025-03-02,19.978492129979323,45.965179254501756,72.87809987064372
R026,2025-03-03,16.011163140201635,13.262511577808155,53.52016689722376
R026,2025-03-04,15.367710274196467,40.06368573555267,45.58921816303268
R026,2025-03-05,28.482393769541396,46.65488456702016,56.513131998769296
R026,2025-03-06,17.090644970446235,31.61668472358589,67.57037160831194
R026,2025-03-07,30.97566742574282,3.5996567573438387,43.744664270417715
R026,2025-03-08,32.929923323128534,11.39408492787961,81.27365479106678
R026,2025-03-09,33.32191316013774,32.833191204886575,48.61017438303469
R026,2025-03-10,34.78907081206351,44.803869172824164,63.09757968253583
R026,2025-03-11,33.18033443236284,13.634436588614818,67.16166383495774
R027,2025-01-01,26.321085699570475,27.4313559102084,59.86897781857754
R027,2025-01-02,29.735031896273608,41.47693385141215,87.97128459559275
R027,2025-01-03,20.10209834959084,9.412432920451069,79.16136841545843
R027,2025-01-04,34.091906706827686,15.279322672648782,81.27554685902551
R027,2025-01-05,16.236030389380353,12.577718956251205,33.31953946835241
R027,2025-01-06,34.539832764692335,26.310624666009215,35.75196468715139
R027,2025-01-07,29.445216182568046,17.07061876411157,39.384810583755815
R027,2025-01-08,20.308195662495894,18.80869282333828,64.43296911696993
R027,2025-01-09,15.209906281496586,44.399837532533994,70.22017366465073
R027,2025-01-10,22.768471959090903,9.467411150658489,52.58981387709612
R027,2025-01-11,18.968396221345493,29.849002681614035,49.29776650796934
R027,2025-01-12,28.012087307497026,45.9097119711613,70.82691460037634
R027,2025-01-13,32.633308361566975,39.487995171210684,38.79666607893222
R027,2025-01-14,22.011713143621243,45.095908795549214,86.9657841488406
R027,2025-01-15,30.642432318151677,35.30032631647696,55.88134579405158
R027,2025-01-16,17.33623432706433,10.948846380969318,40.903629766433575
R027,2025-01-17,16.29575664561529,30.923663594562022,88.83788301695611
R027,2025-01-18,26.722176548169806,33.23103355926388,62.5709306517767
R027,2025-01-19,27.736854951467233,12.503675124760838,38.18551223555719
R027,2025-01-20,23.9936986958519,33.831196661724825,76.03465199015571
R027,2025-01-21,21.180362167720467,48.65589066538965,39.86455065689468
R027,2025-01-22,24.366040760412282,44.93418198266636,70.14939307454293
R027,2025-01-23,27.71482710295086,41.76523859306071,32.41766919390058
R027,2025-01-24,30.07677628148614,33.63722845093204,71.34424333143869
R027,2025-01-25,22.511146811985334,49.83289583894764,56.25057344674592
R027,2025-01-26,31.148014201014345,24.517897259180067,39.38789643996936
R027,2025-01-27,25.71070147512193,45.540310996832694,62.81378798410185
R027,2025-01-28,31.61950040718985,34.189248555324575,67.63274814461737
R027,2025-01-29,27.910661433212777,36.323836956513354,59.187405568778615
R027,2025-01-30,22.159178306174738,9.525982426490415,38.069290338413374
R027,2025-01-31,15.925997570971177,37.68980019888,81.54651649195601
R027,2025-02-01,15.938025150026899,4.521136050945729,88.43628978622652
R027,2025-02-02,26.593118100827002,42.01084985931328,46.525503041478
R027,2025-02-03,34.704274875178285,20.88224852406982,70.36809618057457
R027,2025-02-04,26.236339029107214,18.211075799010914,51.37293822055713
R027,2025-02-05,27.52741952724243,1.8133620587237442,41.27384315813882
R027,2025-02-06,31.59535517068967,0.6981444756885002,33.44617821766694
R027,2025-02-07,22.25496208118291,28.613750679059414,45.32002792882697
R027,2025-02-08,34.15402881886935,26.716584453058474,70.07958902809679
R027,2025-02-09,26.125662195272774,26.654930335557697,84.92217390914382
R027,2025-02-10,22.71905226886072,22.397265023028744,58.206651194920525
R027,2025-02-11,17.653028398576485,2.744989525080199,62.73025314248395
R027,2025-02-12,31.922689979635585,35.91517305845394,87.16637458822844
R027,2025-02-13,16.666986129097168,4.136291995742941,62.47951500354202
R027,2025-02-14,20.324485517313953,16.226963613009733,65.36189107865621
R027,2025-02-15,20.465470570997834,39.279695707019705,83.44543984001498
R027,2025-02-16,20.57591024032192,47.3388892636311,47.41739032806285
R027,2025-02-17,19.752931521073027,10.66131520364414,30.557382509791694
R027,2025-02-18,28.252331166940863,42.092885625486495,74.06246834288993
R027,2025-02-19,20.03839166201807,19.752562583474575,61.33849715699621
R027,2025-02-20,28.51871610170577,0.4629262033195969,43.43621866997692
R027,2025-02-21,23.20032055421864,18.89891087429222,54.63510954604072
R027,2025-02-22,30.639340564608826,1.039352092555118,74.35438494230368
R027,2025-02-23,21.37793469657839,27.555505171501633,89.19764545130528
R027,2025-02-24,31.006161800638804,16.723593236856928,40.417371091540204
R027,2025-02-25,23.713369563819835,17.96787054290107,30.41108995758806
R027,2025-02-26,29.611689829214818,4.0497162110124165,40.82009851988113
R027,2025-02-27,16.362763048704252,33.585398261321174,76.72852264853117
R027,2025-02-28,28.08130388210798,4.631163533186777,32.06224689937677
R027,2025-03-01,16.405770967475796,32.711621513352625,55.08180481460649
R027,2025-03-02,26.2348881738124,38.670758882029126,37.41078429407466
R027,2025-03-03,29.34957507917737,29.867627012272035,59.839619050411955
R027,2025-03-04,20.914257755004428,32.46027521699309,71.66982951692387
R027,2025-03-05,23.919891368075028,32.828915653740815,47.84945192282835
R027,2025-03-06,18.72310361415062,40.74215943700062,52.420337009838576
R027,2025-03-07,25.57767758099423,8.077933783244152,83.86006117131356
R027,2025-03-08,20.69468985752733,18.401710000809246,48.30076593340101
R027,2025-03-09,21.024322159187548,35.41947469074807,83.52953995888865
R027,2025-03-10,31.729518601559413,47.862357859323616,40.84750828305904
R027,2025-03-11,19.272440305903483,35.91598661032418,32.51283849100821
R028,2025-01-01,26.485757255630364,45.71194631724268,36.14502656537482
R028,2025-01-02,20.559404184695524,31.69186855187415,78.59824482497939
R028,2025-01-03,28.120587420806533,11.62008949960039,73.4509845137346
R028,2025-01-04,20.2856716219599,17.130786801529585,63.3464059779759
R028,2025-01-05,31.180630394126617,18.804302868707573,53.509796635483774
R028,2025-01-06,19.963756258847738,13.851305045913737,55.15475963535113
R028,2025-01-07,15.053042452032798,6.5062611401416,65.58976259158558
R028,2025-01-08,19.25041783835235,32.921740663126364,47.96290887575917
R028,2025-01-09,26.84576907556107,30.530013567496994,49.6476393377153
R028,2025-01-10,21.91188211997414,36.313371643298645,45.692880303147945
R028,2025-01-11,15.822751149589873,3.6611649003470195,67.68541797640958
R028,2025-01-12,23.017085365129876,29.072709807997104,77.26768456882763
R028,2025-01-13,21.936721658283595,35.86520135051452,78.0592064155627
R028,2025-01-14,23.639079860734086,5.808652466085762,46.17997114682772
R028,2025-01-15,19.309658891862007,19.20302236971777,78.33567364034155
R028,2025-01-16,20.071081332211406,13.454239236359472,40.52233967744826
R028,2025-01-17,18.85874313769675,40.075452891321405,56.24316061691962
R028,2025-01-18,32.475241090487444,45.64548693116423,68.30513186234819
R028,2025-01-19,30.069704717937597,17.770398696196892,38.91257716429372
R028,2025-01-20,31.096566923406936,38.18662194912586,52.00859545701505
R028,2025-01-21,16.33200226203922,38.52801135205887,75.19786869323936
R028,2025-01-22,29.394271884428548,42.818586692942354,67.1391828327481
R028,2025-01-23,24.808332979825085,20.847941720483764,44.90179389701116
R028,2025-01-24,21.578242404430977,16.077397659093567,48.52560099558011
R028,2025-01-25,22.396630934914505,7.437599209876966,62.048834522819845
R028,2025-01-26,21.09450380883608,46.11911080190874,62.896924869317886
R028,2025-01-27,23.307331878191803,22.140396212767367,69.91114194022141
R028,2025-01-28,26.27533800622948,0.1580079198459594,52.33190119106395
R028,2025-01-29,21.428933470067285,10.886748742324247,39.3399961803958
R028,2025-01-30,20.662397100378698,36.554847111151226,69.95024670994299
R028,2025-01-31,17.95559816882321,46.12594850630236,32.58863371955359
R028,2025-02-01,25.041432791027287,41.96488905818474,68.8116482793539
R028,2025-02-02,25.958870376754987,44.6857385289337,74.85277616479613
R028,2025-02-03,22.15993468695228,27.829270411758987,44.92954472060567
R028,2025-02-04,19.025178497907724,49.080541274224956,80.61061166174895
R028,2025-02-05,33.0187929168207,38.55324118481025,85.44086376896318
R028,2025-02-06,20.002646720269333,26.853016009861385,58.79060959868047
R028,2025-02-07,16.844284632945122,23.147844670022664,76.58123486834515
R028,2025-02-08,16.916064632402918,0.539086241255099,67.4246002069635
R028,2025-02-09,33.62014766079058,22.90538954439551,54.48577052217291
R028,2025-02-10,15.316830586645311,0.41507345372874815,52.750498766461824
R028,2025-02-11,22.12233153705175,16.294908167179013,73.88987068867061
R028,2025-02-12,30.87532469458577,20.470268794997292,75.44955684347029
R028,2025-02-13,34.24204811704245,44.821890172552266,82.1872243842977
R028,2025-02-14,33.58750834368153,23.68777628464934,55.08117688435392
R028,2025-02-15,20.58678407693838,31.459601166927552,46.465751856136755
R028,2025-02-16,34.4602335601778,6.570218937297695,88.66377584238597
R028,2025-02-17,33.7643460733032,17.57111897809373,74.7031406146497
R028,2025-02-18,31.710415804570097,36.46248334369826,72.07196095897922
R028,2025-02-19,27.46784882156849,1.0250708750885018,34.91130780033914
R028,2025-02-20,24.581582740675714,31.180448423029805,85.99819745285346
R028,2025-02-21,23.932674325962815,39.95267026960339,36.71551888728759
R028,2025-02-22,22.73629284184706,9.409734934618486,49.92672088507672
R028,2025-02-23,16.583459872941475,38.75597934136099,45.61790890883778
R028,2025-02-24,29.27748045734601,12.925018703483316,74.07597062593362
R028,2025-02-25,20.968200727657724,44.79727309950239,81.56562766039215
R028,2025-02-26,22.732140165281816,46.834266208333766,76.26463086712815
R028,2025-02-27,18.11511728600661,34.28472074892774,59.02252790755395
R028,2025-02-28,18.31467247597433,38.542304494458655,31.05459912642595
R028,2025-03-01,33.16835641327545,48.58694650283623,67.21303652750943
R028,2025-03-02,27.483690370235223,21.152809398396016,77.3557139760668
R028,2025-03-03,21.32541576320724,3.034913912295256,55.07435745627792
R028,2025-03-04,16.32860106170918,10.322023976483663,50.2045195383724
R028,2025-03-05,26.061935080085398,8.684366173439606,43.5036966885814
R028,2025-03-06,15.95713244403711,44.558894561068875,32.50934928284311
R028,2025-03-07,20.10903459746603,28.514619682117637,82.27332106316048
R028,2025-03-08,19.204180238178814,31.319260663299097,41.036750410940776
R028,2025-03-09,24.47695067214046,17.20844286375464,35.81257137346055
R028,2025-03-10,20.10295602406714,5.325106738319086,82.75037038592873
R028,2025-03-11,20.623914442026884,40.04502339047281,70.69689870900751
R029,2025-01-01,16.325121392868002,26.91736148396318,86.66151182159513
R029,2025-01-02,34.6433360354309,39.10810002086126,45.05872388002507
R029,2025-01-03,29.859547662392615,12.136028324220138,85.082612828507
R029,2025-01-04,16.68907158435533,21.842037334516736,57.43480877641056
R029,2025-01-05,29.45030836871287,43.14902704487031,84.47188657020985
R029,2025-01-06,22.897071159051496,41.49752616673098,70.46464986965371
R029,2025-01-07,28.956480373665162,20.67685606457098,53.05831792010606
R029,2025-01-08,21.57136329982059,21.711525226157846,37.946481868413585
R029,2025-01-09,29.229195757219024,34.544592227373016,67.18271940281363
R029,2025-01-10,16.403327479084155,31.026817671083357,47.72634480219329
R029,2025-01-11,33.8634065635438,37.303882718020276,31.255734322735073
R029,2025-01-12,32.44665438402936,47.62148229066936,79.54956016754562
R029,2025-01-13,27.33838269339749,8.321321221135298,58.06802985491245
R029,2025-01-14,18.30826261525129,13.102658869945373,41.01706344119735
R029,2025-01-15,31.332621230493093,24.226711794535277,66.63051880025574
R029,2025-01-16,32.503272458775314,17.202353780013375,68.48234357848125
R029,2025-01-17,24.654668745671028,10.184608730500045,48.02565865356824
R029,2025-01-18,30.73919504128888,35.30394806873997,69.1802881595837
R029,2025-01-19,20.53668951120511,4.6382240340291645,65.28467130349165
R029,2025-01-20,17.126875432376,47.35917454862072,84.99181283094585
R029,2025-01-21,17.334663533757233,45.85547735267366,80.71884982275063
R029,2025-01-22,22.734373580476877,25.876657839439655,38.72299034043273
R029,2025-01-23,28.155331832619023,21.77645354330085,32.727226225091044
R029,2025-01-24,27.806004018534942,10.811420891378958,39.68356487077996
R029,2025-01-25,16.91699255459349,31.030356921989146,42.681177519893836
R029,2025-01-26,25.220219754179393,32.581731619246014,88.70189069500472
R029,2025-01-27,23.817387115143422,35.52342649706705,76.48856392904915
R029,2025-01-28,15.231219151263842,26.348656594332,66.15959471031792
R029,2025-01-29,22.23284998742484,22.258861893650135,74.95910736335894
R029,2025-01-30,21.949030944119485,7.83839202799867,54.86960476145143
R029,2025-01-31,22.143420306898214,37.37052248167025,45.84319698933035
R029,2025-02-01,25.603275363601067,42.04292150026606,68.67327079727178
R029,2025-02-02,31.1349437785438,12.162232636464005,48.869523447846596
R029,2025-02-03,34.516946205697295,15.784453065111038,65.70740466864046
R029,2025-02-04,33.535156449120464,35.950624990118584,71.61434435120407
R029,2025-02-05,29.803230198793532,44.12896162657026,70.29994750045744
R029,2025-02-06,16.978403851071292,16.204966664211064,48.097388513967545
R029,2025-02-07,27.776309504032838,20.31898604648379,45.99882896314353
R029,2025-02-08,30.263593418402937,29.446978449244316,88.20352555433871
R029,2025-02-09,20.529842465547382,13.800881375551294,50.95683195209588
R029,2025-02-10,30.623164913119243,34.81913378218372,41.484246242896305
R029,2025-02-11,17.940539395022814,38.19967023702664,49.34666035783728
R029,2025-02-12,30.38797264605296,29.80107417457206,47.22207458374679
R029,2025-02-13,18.554806777832063,20.600354790133323,40.47050331151027
R029,2025-02-14,19.69349895595448,3.0473443140529186,42.32856803423175
R029,2025-02-15,17.340505558811238,36.148630153234464,58.87295267372714
R029,2025-02-16,28.31219277775125,4.584645902552703,73.54833455369476
R029,2025-02-17,32.83421239668135,48.07819457721089,38.95294363395652
R029,2025-02-18,18.271034542573666,27.028982130951107,69.64120994500789
R029,2025-02-19,19.207148020735474,7.064242190976416,52.294216711489184
R029,2025-02-20,24.77802557248122,26.351067292418733,70.7591610125194
R029,2025-02-21,15.412088628852862,33.414428196998394,39.68687950931361
R029,2025-02-22,30.67427057400419,13.373622995404844,54.39398346172395
R029,2025-02-23,18.889596140752786,40.24100982799299,38.121752889313306
R029,2025-02-24,32.051871927853206,11.899236991339851,72.95604895060731
R029,2025-02-25,15.718644147474967,38.552195003304426,38.71623399114705
R029,2025-02-26,31.64094446123853,15.19209955745442,67.79488788873769
R029,2025-02-27,24.583483646091423,26.967649432467145,79.35513410861628
R029,2025-02-28,18.842107913729734,24.718449735120757,73.61617582350709
R029,2025-03-01,34.861016202769065,31.54061860327271,75.53661556130453
R029,2025-03-02,23.17734315463798,36.28342774691905,43.69647035509275
R029,2025-03-03,27.661189428039084,43.253825132831096,79.6878688665734
R029,2025-03-04,23.319790010476844,14.714541744375452,30.33429342962219
R029,2025-03-05,15.623411032452958,43.556213644662684,43.322449254895545
R029,2025-03-06,22.17479997932383,46.38214025639413,70.71824219110732
R029,2025-03-07,31.947547899492633,4.976773465813089,50.25098558095253
R029,2025-03-08,30.658211840955154,0.1508024611062475,33.2339631534538
R029,2025-03-09,15.241673770569676,42.77645203190822,85.37731701394512
R029,2025-03-10,34.53909755006527,44.96089407870198,80.0051354162452
R029,2025-03-11,26.622995572935995,39.401776417358384,33.15494058060343
R030,2025-01-01,30.75196021800229,38.660854542043246,52.85903904569972
R030,2025-01-02,19.406348031314902,11.766776826028885,54.39578545813954
R030,2025-01-03,20.630952253846022,26.83683237490216,77.88440465233236
R030,2025-01-04,20.985135944712006,32.57824703943591,85.93075604580184
R030,2025-01-05,23.627658019905574,45.356195922861005,88.05851098315448
R030,2025-01-06,33.40027684923117,13.171104056349359,87.7715338949997
R030,2025-01-07,20.590500246988583,2.8257609279935814,76.75337784952404
R030,2025-01-08,17.929105517880444,12.050050028734816,85.87782862157204
R030,2025-01-09,17.6377607979147,32.673040184421076,72.14719634369334
R030,2025-01-10,33.5635462725661,38.66908836322329,35.838019762023535
R030,2025-01-11,33.88070000077272,2.0928668097845495,69.49314354493139
R030,2025-01-12,34.709437308928514,48.92018798393044,79.6548113654242
R030,2025-01-13,24.4936894818211,31.94926678234584,66.99410372723328
R030,2025-01-14,29.617654725212308,12.874349088196247,40.811540702775645
R030,2025-01-15,30.081788133065906,32.80060189817166,73.28088713757663
R030,2025-01-16,28.21159377555647,40.73688742645049,31.298547135518376
R030,2025-01-17,31.79357871811156,7.743568617623914,46.827400248444434
R030,2025-01-18,30.07311278310169,30.27681040855989,68.65060895155138
R030,2025-01-19,16.101268621921346,5.16105049520505,82.18826083817083
R030,2025-01-20,18.724162603367876,34.30124771570963,69.24300723483248
R030,2025-01-21,26.218460469603997,42.38117863472534,73.63417206531757
R030,2025-01-22,28.741018010193113,9.261117434224097,46.84339117080127
R030,2025-01-23,26.20480658455446,31.338333278256602,49.61812836205543
R030,2025-01-24,24.9383680245319,19.756819589081065,52.330803727055766
R030,2025-01-25,31.221380357580223,7.765695241815101,37.556710394980094
R030,2025-01-26,30.960453577569744,2.884754409462953,35.551048910165214
R030,2025-01-27,22.280254580845373,29.123102704710778,78.05484869539868
R030,2025-01-28,31.140354375967576,26.699443020918455,77.79536928574872
R030,2025-01-29,22.113193942838045,0.5042422851572581,59.052863985362876
R030,2025-01-30,22.412538454706763,9.362221315462833,40.61054073729755
R030,2025-01-31,33.2646026376692,43.64931073583282,43.59893775139973
R030,2025-02-01,26.899160605350378,22.636595121752308,81.84043227199555
R030,2025-02-02,18.003727966937273,18.782741232692544,78.52870007892382
R030,2025-02-03,15.38620306758727,24.20530567693226,61.6571520401323
R030,2025-02-04,29.624388294079985,30.157389678704995,83.36291714276918
R030,2025-02-05,30.994407333399185,3.933551399024404,40.77651085979054
R030,2025-02-06,29.67595246738341,37.46695179593738,84.53541914206968
R030,2025-02-07,34.16405824898137,35.55917166689212,31.938927445019488
R030,2025-02-08,21.982928748186772,21.234097212998204,62.15746020318509
R030,2025-02-09,22.412270507547966,8.21665967820142,58.901075827002046
R030,2025-02-10,19.798726514502054,17.682143899854253,35.08016372754815
R030,2025-02-11,24.591531006283667,28.512564057844656,59.68931937225267
R030,2025-02-12,30.530011887987456,8.357685856140428,33.24928271003991
R030,2025-02-13,33.12912176063395,31.569117233414957,33.30376635726368
R030,2025-02-14,16.999610509039726,18.550532772689465,76.91378906917663
R030,2025-02-15,34.27182956693521,43.07401035020916,88.82438433285202
R030,2025-02-16,28.312723188612797,34.27653544682831,37.98622417881654
R030,2025-02-17,18.42881179532727,24.78993177821105,78.390091175842
R030,2025-02-18,33.8703641374144,17.032318318130894,38.9600614173784
R030,2025-02-19,33.54995954892682,43.61827232540348,45.08835663620053
R030,2025-02-20,32.284964812260455,0.9238467169223885,69.68127130789166
R030,2025-02-21,32.4437555795363,33.04638618371483,44.982326427234064
R030,2025-02-22,26.43620826833076,49.252941633274546,56.011185128921696
R030,2025-02-23,34.89818454989181,3.981846997755323,54.55688336292056
R030,2025-02-24,16.57890269627317,6.755006491773951,56.91726631620194
R030,2025-02-25,15.68208188898171,9.098947958262377,45.48835337862468
R030,2025-02-26,24.118245243045667,23.619737407566433,56.149147261660346
R030,2025-02-27,34.67436098585545,26.795977740167316,51.12064907850632
R030,2025-02-28,27.896218976595847,22.015349588646266,53.900235492229044
R030,2025-03-01,33.098735434217076,34.08883250423377,88.64828860151204
R030,2025-03-02,20.198762524424705,29.94659115111794,59.936023478714276
R030,2025-03-03,15.10374080835004,0.47614619885442133,30.842681598049396
R030,2025-03-04,33.127624667303145,45.00474681273571,78.84185233681717
R030,2025-03-05,22.237361638885638,40.537940699336,81.37419210569777
R030,2025-03-06,32.273353971350375,12.929790096766885,34.935905977244026
R030,2025-03-07,19.427866745300356,21.72495593168421,52.0220412613093
R030,2025-03-08,15.11599022925558,35.703836199733814,42.91382110108132
R030,2025-03-09,26.986550838550055,37.4257339188812,30.344170842884267
R030,2025-03-10,30.683292627982258,40.27696755375804,76.71594574091426
R030,2025-03-11,34.093673891648166,41.27094018917033,81.17891661963318
R031,2025-01-01,15.031504425796854,16.630450952432422,67.4582945331896
R031,2025-01-02,20.061067468947194,45.33532688122676,59.46882985787237
R031,2025-01-03,34.288749798302774,48.109588771475615,62.87210093203065
R031,2025-01-04,32.07274625459142,40.17439296535752,80.05283436263056
R031,2025-01-05,25.144468233284375,5.617238951333708,35.06744990888742
R031,2025-01-06,25.836271277366357,11.286253187573042,43.31041549488177
R031,2025-01-07,16.05811513191185,27.923718942393045,77.86280100654318
R031,2025-01-08,23.88193791291983,47.24126849014396,37.607997604895004
R031,2025-01-09,32.22062997070391,14.554761922042687,87.83251192733334
R031,2025-01-10,32.685349998449865,36.8615892645982,58.56655668480274
R031,2025-01-11,33.553994410854415,12.07607701865871,46.06394320792674
R031,2025-01-12,19.60178984741066,6.996366738168164,76.34480261396901
R031,2025-01-13,29.502705383382647,11.764044242816423,42.496878285825574
R031,2025-01-14,28.139859458905907,4.279807558981529,74.43299381943515
R031,2025-01-15,19.14393799554224,4.033883323028997,41.379536647107855
R031,2025-01-16,29.56289371254604,16.140544857077284,44.86453903116531
R031,2025-01-17,22.23768682737206,18.99292724425897,66.13676965871716
R031,2025-01-18,19.04054940153712,45.19006154157846,57.1641392493067
R031,2025-01-19,26.674065660606637,12.646043207829038,71.56441628425563
R031,2025-01-20,24.673521969096136,22.547249344454812,41.14090081445582
R031,2025-01-21,31.743924099120164,25.36508649660641,79.72621309408578
R031,2025-01-22,25.336741847394343,45.98102700805444,80.37852187453203
R031,2025-01-23,24.4658546492551,7.990134184287695,87.48212428631066
R031,2025-01-24,22.082933067833658,26.33476366157379,71.43981100858988
R031,2025-01-25,29.272596940511676,12.083080737196584,50.473872987990234
R031,2025-01-26,31.575652218935467,42.634117657317574,32.68700172835235
R031,2025-01-27,27.373509412236373,40.35104923940857,59.10647451178701
R031,2025-01-28,28.547134488640374,25.88825084709297,84.26771434596921
R031,2025-01-29,24.05969895477834,7.805941164421465,47.93252694793273
R031,2025-01-30,32.775022717362965,28.51343419680902,41.70165766718418
R031,2025-01-31,20.66464624243946,36.40023825526305,43.50785390674851
R031,2025-02-01,16.65029248550377,39.575829122534024,71.40661676289284
R031,2025-02-02,25.17272566211922,43.2478158509892,38.53527259696183
R031,2025-02-03,25.239357962670606,17.04957491829177,56.99222983499789
R031,2025-02-04,26.302773798325656,9.536478047500573,62.82423453692458
R031,2025-02-05,19.779418877136013,2.418582852069373,89.16949385023491
R031,2025-02-06,21.971099462072544,3.882990078962928,66.21675041627147
R031,2025-02-07,20.350347956284068,16.632025089093915,84.47768967617988
R031,2025-02-08,16.167585736018026,40.7390201867864,69.99156555970612
R031,2025-02-09,22.124811456237957,39.46700247030364,46.67257981771972
R031,2025-02-10,33.488169070112484,48.48030606184774,72.24466701179796
R031,2025-02-11,32.15473947551018,34.80779168453739,76.17264824573633
R031,2025-02-12,34.42401442915562,45.776549857655446,86.1881906917601
R031,2025-02-13,33.4021107774583,38.46585834345677,66.75468945639591
R031,2025-02-14,18.875830457586915,27.246306055495374,66.1299879495005
R031,2025-02-15,31.04547928135543,17.201206299386435,32.18215714783944
R031,2025-02-16,30.812610130926117,9.034068149708185,44.258916148485085
R031,2025-02-17,19.04313343215446,7.821780659433497,78.75238179130373
R031,2025-02-18,19.201141020719664,42.777007207086214,33.69745227474888
R031,2025-02-19,26.634896550235133,38.78329344450305,57.23189016997288
R031,2025-02-20,26.393594047840374,6.407013725103006,83.73451854546362
R031,2025-02-21,30.613198115830624,8.027893809620739,44.4336428289274
R031,2025-02-22,32.896784055588014,37.169402383946846,58.98347389942361
R031,2025-02-23,24.72849888755606,31.89787781245227,48.48677718665636
R031,2025-02-24,24.85713293248231,7.953891060534968,48.03434493979597
R031,2025-02-25,21.35972039908527,46.94804676342535,66.53101773654109
R031,2025-02-26,19.178526806250833,1.9073920140936562,46.39419168188209
R031,2025-02-27,27.285147435675,16.791825464503496,55.88288551934444
R031,2025-02-28,23.234849971034613,31.88645027601404,64.2717908477808
R031,2025-03-01,19.673312378939016,47.72962003232893,85.54293226549235
R031,2025-03-02,18.416016847533825,25.231783335543685,68.67900474863436
R031,2025-03-03,18.356842405938,28.676062820072527,69.54069665175251
R031,2025-03-04,27.033682787730687,46.031183389927634,59.97374773806901
R031,2025-03-05,17.19190569923684,20.42414058054371,57.47140017771843
R031,2025-03-06,16.54079122933611,48.27047556268853,77.68751629986892
R031,2025-03-07,15.255135584814559,24.54268318226267,52.79511086903438
R031,2025-03-08,31.735176034245562,21.120747260638513,85.43733128755075
R031,2025-03-09,25.052887790705718,46.948489524414214,42.939355279960694
R031,2025-03-10,21.06559984003651,36.835772577960874,87.5931729938315
R031,2025-03-11,34.06574880889387,47.50069907580703,71.42081898528738
R032,2025-01-01,25.13328833133037,38.942773147370175,60.16585769606243
R032,2025-01-02,16.316913783449603,4.910938609123167,74.28339591667023
R032,2025-01-03,28.392656520405254,36.79539982154242,80.94153573569639
R032,2025-01-04,20.499682681891095,15.93933491657803,65.5437161113303
R032,2025-01-05,23.582463502189597,38.40429279712792,81.54593970392825
R032,2025-01-06,23.04638315661479,3.0275096277298075,52.586470618836145
R032,2025-01-07,29.928379741933814,14.898533019317533,70.19881348160465
R032,2025-01-08,15.77315847333886,0.763887249533407,35.797614253029096
R032,2025-01-09,17.532314396188625,2.2069922144343113,44.9273972645782
R032,2025-01-10,18.37080192128241,13.304671299106824,76.74901263988242
R032,2025-01-11,24.621752724350713,37.88110312907205,44.60615407325047
R032,2025-01-12,28.010555472107505,43.79443896951049,59.61983467102273
R032,2025-01-13,26.009257066295195,9.925407644005391,57.30667133955345
R032,2025-01-14,18.199921770122742,14.79576896505267,53.86160188498849
R032,2025-01-15,29.9191943946574,33.29476879269944,83.34560316239099
R032,2025-01-16,29.53656450401491,2.5170305319827113,84.63261190843764
R032,2025-01-17,22.999133096202073,14.769452052341741,64.1699406331249
R032,2025-01-18,30.250225315059595,12.057596203474635,69.57232460422891
R032,2025-01-19,17.089605214580786,10.645261225965786,41.16643097227862
R032,2025-01-20,20.471198098240038,49.65258157095889,60.91442307613565
R032,2025-01-21,23.9363575956907,29.83895420317817,51.68019801619048
R032,2025-01-22,25.10635362549813,31.284257804043847,77.62400061359598
R032,2025-01-23,18.130599377156486,38.58287730005448,58.38182979701422
R032,2025-01-24,26.276942727029947,24.847184175659276,63.35239291694535
R032,2025-01-25,22.146089023766315,0.36541020313926587,67.89049665477222
R032,2025-01-26,17.610211544404248,22.30962109869527,52.167535476092965
R032,2025-01-27,31.151514369334784,2.726147923811367,35.15435769362837
R032,2025-01-28,25.357384764864204,22.075563126652888,39.1023416808051
R032,2025-01-29,34.19508052340865,8.18327070678232,35.92117620025771
R032,2025-01-30,22.84500861818714,43.95398324441136,31.33870743351991
R032,2025-01-31,19.130400959960824,26.370293751841334,38.52541591639028
R032,2025-02-01,18.863857620738948,38.77375270402775,88.73014570614825
R032,2025-02-02,30.61204064305953,34.5142528227214,54.622871224386095
